origination_year,loan_age_months,credit_tier,fico_score,vantage_score,payment_history_score,credit_history_length_years,num_open_tradelines,num_hard_inquiries_6mo,num_derog_marks,num_collections,bankruptcy_history,prev_auto_loan_delinquency_count,months_since_last_delinquency,annual_income,monthly_income,employment_type,employment_length_years,num_income_sources,loan_amount,loan_term_months,interest_rate_pct,monthly_payment,down_payment_amount,down_payment_pct,current_balance,vehicle_type,vehicle_condition,vehicle_age_at_origination,vehicle_mileage_at_origination,vehicle_value_at_origination,current_vehicle_value,ltv_ratio_origination,current_ltv_ratio,is_underwater,dti_ratio,total_dti_ratio,payment_to_income_ratio,loan_burden_score,times_30_dpd_last_12mo,times_60_dpd_last_12mo,times_90_dpd_ever,max_days_past_due_ever,consecutive_on_time_payments,payment_ratio_actual_vs_required,lender_type,loan_channel,dealer_markup_rate,has_gap_insurance,has_payment_protection,insurance_lapse_indicator,state,state_unemployment_rate,regional_used_car_price_index,origination_rate_environment,is_delinquent_30dpd,is_delinquent
2020,59,Near Prime,637,655,96.8,0,15,3,0,0,0,0,,66416,5534.67,Self-employed,5,2,32671,48,14.02,893.11,6432,0.17,12337.11,Luxury,Used,4,49756,37840,27028,0.863,0.456,0,0.161,0.452,0.161,33.29,0,0,1,120,6,0.729,Captive (OEM),Direct,0.0,1,0,0,TX,4.2,92.2,4.58,1,1
2021,44,Deep Subprime,573,558,73.8,15,15,5,2,0,0,3,72.0,24482,2040.17,Full-time Salaried,5,1,38127,48,22.82,1218.27,770,0.02,25442.65,Van,Used,2,26448,38506,16044,0.99,1.586,1,0.597,0.99,0.597,61.44,0,1,0,15,28,0.918,Credit Union,Dealer,0.15,1,0,1,FL,7.4,105.3,5.49,1,1
2018,78,Prime,692,708,95.6,14,9,1,0,0,0,0,,66030,5502.5,Full-time Salaried,8,1,18128,60,11.84,401.78,6297,0.25,11298.2,SUV,Used,1,9962,25191,5791,0.72,1.951,1,0.073,0.128,0.073,25.84,0,1,0,0,11,1.136,Non-Captive Finance Co.,Dealer,1.22,1,0,0,MI,6.4,90.1,3.6,0,0
2015,116,Super Prime,797,781,80.9,15,8,3,1,0,0,0,,216531,18044.25,Full-time Hourly,3,1,18407,84,7.3,280.52,3093,0.14,16286.39,SUV,Used,5,48665,22094,12625,0.833,1.29,1,0.016,0.036,0.016,31.36,1,0,0,0,14,0.854,Credit Union,Dealer,0.06,1,0,0,CA,6.8,114.3,5.0,0,0
2015,111,Super Prime,803,778,96.7,9,7,0,0,0,0,0,,157328,13110.67,Full-time Hourly,2,1,38927,60,1.9,680.6,14148,0.28,30262.2,Truck,New,0,0,50531,10106,0.77,2.994,1,0.052,0.159,0.052,26.17,1,1,0,15,33,1.155,Credit Union,Dealer,1.49,1,0,0,MI,7.6,120.5,5.38,1,1
2016,99,Near Prime,651,642,91.0,1,1,2,0,0,0,1,64.0,44655,3721.25,Full-time Hourly,1,2,16479,48,8.11,403.15,1857,0.1,10072.35,Sedan,Certified Pre-Owned,3,43791,18572,6753,0.887,1.492,1,0.108,0.175,0.108,33.63,0,0,2,90,35,1.123,Captive (OEM),Direct,0.0,0,0,0,GA,3.5,124.0,7.99,0,0
2018,79,Near Prime,653,681,99.2,0,6,1,0,0,0,0,,45801,3816.75,Full-time Hourly,8,1,52153,48,4.61,1191.85,4060,0.07,33798.4,Truck,New,0,0,58014,16243,0.899,2.081,1,0.312,0.99,0.312,39.69,2,1,0,0,35,0.875,Captive (OEM),Dealer,0.96,1,1,1,AZ,5.1,105.1,5.79,0,0
2021,45,Super Prime,799,773,80.8,18,4,1,0,2,0,0,,276675,23056.25,Full-time Salaried,13,1,15182,60,8.85,314.05,2636,0.16,11946.28,Sedan,Used,4,51504,16476,8238,0.921,1.45,1,0.014,0.024,0.014,33.95,0,1,0,30,2,0.751,Credit Union,Dealer,0.81,0,0,0,IL,8.4,129.0,8.38,0,0
2019,67,Near Prime,625,633,94.4,6,15,2,1,0,0,1,28.0,41838,3486.5,Full-time Salaried,4,3,19548,84,4.73,273.82,200,0.01,11189.72,Sedan,Used,2,23788,20063,5732,0.974,1.952,1,0.079,0.237,0.079,34.06,2,2,1,0,7,0.735,Credit Union,Dealer,1.83,0,0,1,FL,4.8,107.2,6.42,0,0
2021,45,Prime,684,682,93.1,8,5,2,0,1,0,0,,83187,6932.25,Full-time Salaried,8,1,10438,60,10.28,223.22,623,0.06,4607.33,Sedan,Certified Pre-Owned,3,33060,10396,3780,1.004,1.219,1,0.032,0.055,0.032,33.47,1,1,0,0,31,0.875,Credit Union,Direct,0.0,1,0,0,MO,5.2,85.7,6.76,0,0
2020,60,Super Prime,829,828,89.8,11,7,4,0,0,0,3,40.0,202245,16853.75,Retired,0,1,43923,60,4.39,816.66,9939,0.19,17995.31,SUV,New,0,0,52315,18310,0.84,0.983,0,0.048,0.132,0.048,30.18,2,0,1,90,26,0.738,Credit Union,Dealer,1.81,0,0,0,TN,5.2,118.9,3.73,0,0
2019,68,Near Prime,644,634,85.0,10,6,1,2,0,0,2,4.0,67262,5605.17,Full-time Salaried,2,1,6780,60,15.05,161.47,761,0.11,3999.91,Truck,Used,8,97840,6927,6927,0.979,0.577,0,0.029,0.098,0.029,35.03,0,0,0,0,24,0.776,Non-Captive Finance Co.,Dealer,0.66,0,0,0,MD,8.4,107.6,3.01,0,0
2017,95,Super Prime,822,823,55.3,0,10,2,3,3,0,0,,253509,21125.75,Part-time,2,1,17009,84,4.93,239.84,1721,0.09,16157.06,Sedan,Used,1,13519,19133,4502,0.889,3.589,1,0.011,0.022,0.011,40.52,1,0,0,0,33,1.174,Credit Union,Direct,0.0,1,1,0,FL,4.6,118.3,4.1,1,1
2024,3,Near Prime,635,664,96.8,12,16,0,1,0,0,3,64.0,40031,3335.92,Full-time Salaried,4,1,54533,60,11.47,1198.5,2786,0.05,35348.56,SUV,New,0,0,55737,55737,0.978,0.634,0,0.359,0.99,0.359,44.66,0,2,1,0,1,0.918,Credit Union,Online,0.0,0,1,0,SC,4.8,115.9,3.14,1,1
2021,37,Subprime,583,593,85.6,9,1,3,1,0,0,0,,41611,3467.58,Part-time,1,2,62086,72,14.52,1296.68,24134,0.29,40110.13,Luxury,New,0,0,83222,38282,0.746,1.048,1,0.374,0.892,0.374,41.66,0,1,0,0,8,1.19,Credit Union,Dealer,0.9,0,0,0,MD,6.8,106.2,3.7,0,0
2024,5,Prime,717,695,75.4,14,10,1,4,0,0,0,,104365,8697.08,Part-time,0,2,7008,60,5.82,134.9,975,0.12,6402.37,Van,Used,11,151855,8132,8132,0.862,0.787,0,0.016,0.047,0.016,33.88,4,0,0,30,5,0.969,Credit Union,Dealer,0.08,0,1,0,MD,3.9,115.1,6.95,0,0
2023,20,Near Prime,620,597,93.3,8,16,0,1,0,0,3,66.0,60109,5009.08,Full-time Hourly,4,1,13815,72,7.53,239.06,5800,0.29,10503.85,Sedan,Used,1,12796,20003,16473,0.691,0.638,0,0.048,0.079,0.048,24.66,0,0,0,0,4,1.015,Bank,Dealer,1.48,0,1,0,PA,4.6,114.5,7.59,0,0
2021,38,Super Prime,838,841,95.8,7,16,0,0,0,0,0,,142103,11841.92,Full-time Salaried,7,1,19057,72,3.86,296.94,556,0.03,8623.18,Luxury,Used,5,70535,18545,18545,1.028,0.465,0,0.025,0.046,0.025,33.1,0,0,0,90,30,0.9,Credit Union,Dealer,0.58,0,0,0,IL,6.6,115.1,5.53,0,0
2018,83,Prime,666,692,68.3,13,10,0,4,0,0,0,,106079,8839.92,Full-time Salaried,1,1,5512,48,8.16,134.98,704,0.11,4257.9,Sedan,Used,12,106824,6403,6403,0.861,0.665,0,0.015,0.052,0.015,35.94,0,2,0,0,28,1.014,Credit Union,Dealer,0.44,1,0,0,OH,3.6,114.9,8.35,0,0
2019,67,Near Prime,625,596,48.4,14,1,0,4,1,1,0,,61124,5093.67,Full-time Salaried,11,2,5666,60,8.43,116.06,807,0.13,2728.0,Sedan,Certified Pre-Owned,5,74450,6214,4971,0.912,0.549,0,0.023,0.073,0.023,43.76,3,0,0,0,4,0.96,Bank,Direct,0.0,0,1,0,MO,6.8,108.8,5.13,1,1
2019,65,Subprime,612,638,95.3,14,4,1,0,2,0,0,,45856,3821.33,Full-time Salaried,1,1,100000,48,15.59,2813.07,1074,0.01,37803.89,Luxury,New,0,0,107492,21498,0.93,1.758,1,0.736,0.99,0.736,58.75,0,1,0,0,11,0.811,Non-Captive Finance Co.,Online,0.0,0,0,0,MI,6.9,127.3,4.29,0,0
2015,112,Super Prime,757,751,97.4,13,3,3,1,0,0,1,4.0,297225,24768.75,Full-time Salaried,2,1,10050,60,4.07,185.4,2171,0.18,4628.46,SUV,Certified Pre-Owned,8,71992,12063,12063,0.833,0.384,0,0.007,0.023,0.007,26.05,1,0,0,30,18,0.704,Bank,Dealer,1.68,1,0,0,CA,7.8,116.2,3.02,0,0
2021,42,Subprime,583,608,93.5,4,4,1,1,0,0,0,,33383,2781.92,Full-time Salaried,6,2,24783,36,17.58,890.75,7654,0.25,12541.22,SUV,Used,4,57744,30619,12758,0.809,0.983,0,0.32,0.54,0.32,39.02,1,0,1,90,5,0.808,Credit Union,Direct,0.0,0,0,1,CO,6.8,102.1,4.73,0,0
2024,7,Prime,699,705,100.0,7,12,0,1,0,0,0,,58800,4900.0,Full-time Salaried,4,2,15738,60,5.64,301.63,6207,0.3,7285.28,Sedan,New,0,0,20691,20691,0.761,0.352,0,0.062,0.196,0.062,25.31,0,0,0,0,2,0.829,Bank,Direct,0.0,0,0,0,PA,6.4,85.7,3.89,0,0
2020,54,Super Prime,775,796,27.9,7,16,2,5,3,1,0,,221792,18482.67,Unemployed,0,1,45295,60,7.27,902.68,2874,0.06,14796.1,Coupe,New,0,0,47902,17244,0.946,0.858,0,0.049,0.17,0.049,51.97,0,0,0,15,34,1.116,Credit Union,Dealer,0.47,1,1,0,PA,6.2,96.7,5.34,0,0
2015,111,Deep Subprime,457,443,100.0,9,14,1,0,0,0,1,55.0,32347,2695.58,Full-time Hourly,3,1,43157,60,17.83,1091.92,10195,0.2,22962.34,Coupe,New,0,0,50976,10195,0.847,2.252,1,0.405,0.99,0.405,41.61,4,0,1,15,16,0.903,Fintech,Dealer,1.82,1,1,0,PA,6.6,96.8,7.78,0,0
2024,8,Super Prime,818,823,75.0,11,11,0,1,0,1,0,,120998,10083.17,Full-time Salaried,3,1,33966,60,6.42,663.31,10761,0.25,25046.95,Truck,New,0,0,43045,43045,0.789,0.582,0,0.066,0.122,0.066,33.81,3,0,0,30,8,0.848,Non-Captive Finance Co.,Dealer,0.72,0,0,0,MI,8.4,106.0,8.32,0,0
2022,30,Subprime,597,601,87.9,8,18,5,0,0,0,0,,30453,2537.75,Full-time Salaried,3,1,45068,72,9.89,832.42,3596,0.08,21240.7,Truck,Used,1,8372,44955,32695,1.003,0.65,0,0.328,0.925,0.328,46.84,0,0,0,0,3,0.98,Credit Union,Dealer,1.34,0,0,0,FL,7.1,117.4,5.71,1,1
2023,18,Near Prime,627,640,99.3,1,4,1,0,0,0,2,7.0,56242,4686.83,Full-time Salaried,5,2,26802,60,9.04,556.89,3461,0.11,18806.88,Van,New,0,0,31469,27063,0.852,0.695,0,0.119,0.218,0.119,30.53,0,0,1,30,6,0.9,Credit Union,Dealer,1.68,0,1,0,WA,7.7,129.8,4.02,0,0
2016,101,Near Prime,622,622,75.6,10,10,4,2,0,0,0,,66294,5524.5,Full-time Salaried,1,2,16429,60,14.65,387.83,2372,0.13,8524.18,SUV,Used,4,40424,18252,7605,0.9,1.121,1,0.07,0.187,0.07,37.12,0,2,0,120,24,0.916,Bank,Dealer,0.44,1,0,1,GA,8.2,118.3,4.12,1,1
2023,23,Near Prime,633,654,95.4,2,2,1,0,0,0,0,,43154,3596.17,Full-time Hourly,9,3,42236,72,11.55,815.87,5951,0.12,14399.99,SUV,Used,2,21946,49594,40882,0.852,0.352,0,0.227,0.674,0.227,36.02,0,0,1,15,23,0.973,Non-Captive Finance Co.,Dealer,1.74,0,0,0,IL,3.4,103.7,4.22,1,1
2016,105,Near Prime,643,647,78.4,9,10,1,3,0,0,2,1.0,50406,4200.5,Full-time Salaried,3,1,32281,36,10.55,1049.97,3175,0.09,27010.62,Coupe,Used,2,25868,35281,10376,0.915,2.603,1,0.25,0.451,0.25,43.93,4,0,0,15,30,0.795,Bank,Dealer,1.54,0,0,0,FL,3.6,133.9,6.98,0,0
2023,13,Super Prime,784,759,66.4,8,9,0,4,1,0,3,16.0,271670,22639.17,Contract/Gig,0,1,37820,60,8.32,772.66,2039,0.05,19541.78,Sedan,New,0,0,40795,34675,0.927,0.564,0,0.034,0.075,0.034,39.25,1,0,0,0,13,1.031,Bank,Direct,0.0,0,0,0,NY,5.6,88.6,3.42,1,1
2024,10,Subprime,594,588,98.3,15,12,0,0,0,0,0,,48398,4033.17,Full-time Hourly,4,2,40719,84,11.58,709.69,4598,0.11,35745.81,SUV,New,0,0,41805,41805,0.974,0.855,0,0.176,0.495,0.176,36.77,1,0,3,0,1,0.733,Captive (OEM),Dealer,1.29,0,1,0,CA,5.7,102.9,4.48,1,1
2024,8,Near Prime,621,639,60.9,6,14,0,4,0,0,1,56.0,64478,5373.17,Full-time Salaried,9,1,19376,72,13.26,391.62,4644,0.19,14081.13,Sedan,New,0,0,24444,24444,0.793,0.576,0,0.073,0.155,0.073,38.44,0,0,0,0,3,0.795,Bank,Online,0.0,1,0,0,TX,7.1,105.9,5.11,0,0
2020,49,Prime,677,707,43.1,5,12,0,3,2,1,0,,55623,4635.25,Full-time Salaried,1,2,21607,72,5.07,348.68,2153,0.09,16150.33,Sedan,Certified Pre-Owned,2,21760,23927,6836,0.903,2.363,1,0.075,0.15,0.075,47.16,1,0,0,0,10,0.882,Bank,Direct,0.0,0,1,0,TX,8.2,101.6,8.35,0,0
2020,57,Super Prime,815,786,83.0,15,7,0,2,0,0,0,,85104,7092.0,Unemployed,0,1,19958,60,7.7,401.82,5126,0.22,15075.77,Sedan,New,0,0,23304,9321,0.856,1.617,1,0.057,0.187,0.057,33.06,0,0,0,0,16,0.825,Bank,Online,0.0,1,0,1,PA,3.4,111.2,5.94,0,0
2015,117,Subprime,586,573,79.5,6,15,5,2,0,0,0,,44032,3669.33,Full-time Salaried,10,1,22959,84,15.02,443.29,8805,0.28,21147.99,Truck,New,0,0,31448,6289,0.73,3.363,1,0.121,0.254,0.121,32.89,0,0,1,15,14,0.89,Non-Captive Finance Co.,Direct,0.0,1,0,0,CO,6.7,128.9,4.42,1,1
2015,112,Prime,666,668,78.9,12,12,0,2,0,0,0,,69002,5750.17,Full-time Hourly,5,1,27588,48,12.65,735.33,1159,0.04,15436.48,SUV,Certified Pre-Owned,2,21394,28999,7837,0.951,1.97,1,0.128,0.21,0.128,39.98,1,0,0,120,22,0.93,Credit Union,Online,0.0,0,0,0,TN,4.6,107.9,8.12,0,0
2020,55,Prime,713,737,90.9,7,6,5,0,0,0,3,20.0,91139,7594.92,Part-time,4,1,56700,48,9.18,1415.83,2233,0.04,17295.95,Electric,New,0,0,55829,11165,1.016,1.549,1,0.186,0.463,0.186,40.65,0,0,0,0,9,0.933,Fintech,Dealer,1.55,0,1,1,CA,7.4,99.8,5.07,0,0
2024,5,Near Prime,648,671,81.1,10,4,5,0,2,0,0,,53514,4459.5,Full-time Salaried,14,2,49355,60,9.77,1043.07,12887,0.22,23159.07,Electric,New,0,0,58579,58579,0.843,0.395,0,0.234,0.518,0.234,40.32,0,0,0,0,3,0.984,Credit Union,Direct,0.0,1,0,0,CA,3.9,101.0,3.48,0,0
2023,18,Super Prime,848,850,80.9,11,1,1,0,3,0,0,,244273,20356.08,Contract/Gig,0,2,50411,60,1.9,881.39,3873,0.07,44384.28,SUV,Used,2,29370,55335,45614,0.911,0.973,0,0.043,0.088,0.043,34.78,0,0,0,90,13,1.11,Credit Union,Direct,0.0,0,0,1,TX,6.3,101.1,3.2,0,0
2017,93,Subprime,613,632,62.2,16,4,0,4,0,0,0,,30541,2545.08,Unemployed,0,1,7444,84,13.67,138.15,2584,0.27,6235.98,Coupe,Used,9,85536,9573,9573,0.778,0.651,0,0.054,0.1,0.054,36.84,0,0,1,30,22,1.059,Bank,Direct,0.0,1,0,1,CA,3.7,105.2,4.22,0,0
2023,24,Near Prime,636,659,84.8,4,16,0,1,0,0,0,,57599,4799.92,Full-time Hourly,8,1,18282,72,9.5,334.1,7166,0.29,7198.88,Luxury,Used,6,89292,24712,24712,0.74,0.291,0,0.07,0.151,0.07,29.56,1,0,3,0,5,0.837,Credit Union,Dealer,0.19,1,0,0,TN,8.1,111.6,8.36,0,0
2023,15,Super Prime,779,784,90.6,2,2,0,0,0,0,2,15.0,280129,23344.08,Full-time Salaried,5,2,39797,24,6.87,1779.47,848,0.02,23576.85,SUV,Certified Pre-Owned,2,29412,42448,34991,0.938,0.674,0,0.076,0.168,0.076,34.0,0,0,0,0,4,0.881,Captive (OEM),Online,0.0,0,0,0,CA,5.8,107.2,5.03,1,1
2018,76,Near Prime,658,633,76.3,12,5,0,4,0,0,0,,43589,3632.42,Full-time Hourly,1,2,5000,84,14.15,94.11,442,0.1,1978.9,Sedan,Used,9,73845,4421,4421,1.131,0.448,0,0.026,0.045,0.026,42.08,0,2,0,60,34,1.107,Bank,Direct,0.0,0,0,0,CA,6.1,92.5,4.39,1,1
2022,34,Prime,713,711,84.6,7,3,0,1,1,0,0,,108727,9060.58,Retired,0,2,7300,72,7.17,125.05,869,0.11,4965.25,Coupe,Used,9,96516,7904,7904,0.924,0.628,0,0.014,0.043,0.014,32.9,0,1,2,60,2,0.941,Bank,Dealer,1.63,0,0,0,CA,4.7,97.0,7.35,1,1
2017,92,Near Prime,624,621,60.3,24,7,4,3,0,0,0,,43162,3596.83,Self-employed,3,1,31021,72,1.9,456.21,1928,0.06,28172.77,Van,Used,1,11948,32141,7474,0.965,3.769,1,0.127,0.331,0.127,45.94,1,0,0,90,8,0.812,Credit Union,Direct,0.0,1,0,0,CO,8.0,91.3,4.18,1,1
2021,45,Subprime,599,628,100.0,12,15,0,0,0,0,0,,41303,3441.92,Full-time Hourly,4,1,10346,60,13.53,238.22,198,0.02,9440.11,Truck,Used,12,124572,9905,9905,1.045,0.953,0,0.069,0.145,0.069,34.11,1,1,2,0,29,0.725,Captive (OEM),Direct,0.0,0,1,0,MN,7.3,106.0,6.99,0,0
2018,76,Super Prime,755,770,100.0,6,4,0,0,0,0,0,,186173,15514.42,Full-time Hourly,6,1,39774,72,9.99,736.65,12959,0.24,30690.34,SUV,Used,1,8261,53996,12413,0.737,2.472,1,0.047,0.101,0.047,23.99,0,0,1,0,30,1.06,Captive (OEM),Online,0.0,1,0,1,TX,3.6,87.8,5.46,0,0
2016,104,Near Prime,625,601,54.8,5,14,4,4,0,0,1,30.0,58634,4886.17,Full-time Salaried,8,1,20488,72,15.85,442.73,1729,0.08,16014.43,Truck,Used,5,74685,21624,10812,0.947,1.481,1,0.091,0.172,0.091,45.61,2,0,0,0,36,0.925,Credit Union,Online,0.0,0,0,0,GA,6.6,110.5,6.45,0,0
2020,55,Near Prime,640,670,89.6,24,16,5,0,1,0,1,48.0,50188,4182.33,Self-employed,3,1,40613,60,10.1,864.91,1702,0.04,29489.55,Truck,Certified Pre-Owned,2,24872,42555,15678,0.954,1.881,1,0.207,0.387,0.207,40.02,0,0,2,90,28,0.777,Credit Union,Dealer,0.02,1,1,0,GA,5.7,95.4,6.67,1,1
2019,72,Prime,682,689,83.3,20,12,5,0,0,0,0,,65379,5448.25,Full-time Salaried,20,3,5000,60,6.71,98.32,426,0.11,2363.34,Sedan,Used,6,65460,3880,3880,1.289,0.609,0,0.018,0.036,0.018,44.4,1,0,0,90,28,0.942,Non-Captive Finance Co.,Dealer,0.31,1,0,0,FL,7.3,111.9,5.5,0,0
2024,11,Subprime,609,616,72.3,8,6,0,3,0,0,0,,36284,3023.67,Self-employed,1,1,6774,60,12.9,153.78,1134,0.15,5853.84,Truck,Used,8,72600,7561,7561,0.896,0.774,0,0.051,0.115,0.051,37.23,0,0,0,0,6,1.199,Bank,Online,0.0,0,0,0,CO,4.1,100.5,8.06,1,1
2019,64,Super Prime,790,808,95.3,3,17,1,0,0,0,2,9.0,169848,14154.0,Part-time,0,2,5000,60,1.9,87.42,718,0.19,2190.12,Sedan,Used,6,87318,3784,3784,1.321,0.579,0,0.006,0.011,0.006,41.28,0,0,0,15,29,0.912,Captive (OEM),Dealer,1.8,1,0,0,TX,5.8,123.4,8.37,1,1
2021,43,Prime,679,706,73.9,10,4,2,1,2,0,3,3.0,87655,7304.58,Self-employed,2,1,17924,60,11.38,393.12,1631,0.08,8414.33,Sedan,New,0,0,20399,11219,0.879,0.75,0,0.054,0.101,0.054,36.36,0,0,1,15,18,0.881,Credit Union,Dealer,0.53,0,0,0,FL,6.7,89.1,5.37,0,0
2019,63,Subprime,597,625,88.6,3,14,0,1,0,0,1,16.0,46352,3862.67,Part-time,3,1,33531,72,18.1,766.66,12262,0.28,29669.44,SUV,Used,2,26354,43796,11837,0.766,2.506,1,0.198,0.416,0.198,34.32,1,0,0,0,10,1.158,Captive (OEM),Direct,0.0,1,1,0,CA,4.7,116.2,6.93,0,0
2023,14,Prime,699,720,88.0,0,1,0,2,0,0,0,,74530,6210.83,Part-time,1,1,16036,60,7.18,318.9,2702,0.15,5917.08,Truck,Used,5,48825,18015,12610,0.89,0.469,0,0.051,0.128,0.051,32.34,0,0,0,0,13,1.001,Captive (OEM),Dealer,1.57,0,0,0,NY,2.8,101.3,5.11,0,0
2016,106,Prime,681,659,100.0,4,5,1,0,1,0,1,63.0,82483,6873.58,Full-time Salaried,3,1,59206,48,2.48,1296.92,3597,0.06,37882.11,SUV,New,0,0,59965,11993,0.987,3.159,1,0.189,0.368,0.189,37.17,0,0,0,0,20,0.887,Bank,Dealer,1.79,1,1,1,TN,6.8,103.8,6.33,0,0
2015,112,Prime,671,686,88.0,13,5,0,0,1,0,0,,69006,5750.5,Full-time Hourly,5,2,29087,60,6.34,566.94,1741,0.06,23754.79,Van,New,0,0,29025,5805,1.002,4.092,1,0.099,0.228,0.099,37.62,0,0,0,60,0,0.869,Captive (OEM),Dealer,0.62,0,0,0,NC,4.6,109.0,4.68,0,0
2024,3,Near Prime,627,657,75.7,13,12,2,2,0,0,0,,60231,5019.25,Part-time,0,1,5421,48,10.27,138.19,1781,0.25,2501.69,Coupe,Used,5,73160,7127,7127,0.761,0.351,0,0.028,0.079,0.028,31.24,1,2,0,30,0,0.788,Bank,Online,0.0,0,1,0,CA,8.3,89.4,6.83,1,1
2024,8,Prime,693,685,86.6,12,3,5,1,0,0,2,43.0,85191,7099.25,Full-time Salaried,3,1,8758,72,10.5,164.47,1586,0.15,2824.72,SUV,Used,5,57590,10575,10575,0.828,0.267,0,0.023,0.045,0.023,29.78,0,0,0,15,5,0.875,Captive (OEM),Dealer,1.53,0,0,0,TX,6.8,123.7,3.25,0,0
2017,94,Deep Subprime,552,522,83.1,1,8,5,2,0,0,1,9.0,37478,3123.17,Full-time Hourly,8,2,14743,60,26.78,448.25,6214,0.29,6930.86,Luxury,Certified Pre-Owned,9,92997,21431,21431,0.688,0.323,0,0.144,0.392,0.144,31.47,3,0,3,0,27,0.974,Captive (OEM),Direct,0.0,1,0,1,FL,6.2,131.6,3.7,1,1
2022,33,Subprime,612,636,40.7,15,13,1,4,0,1,0,,53325,4443.75,Part-time,0,1,45970,60,13.82,1065.36,5311,0.1,41289.21,SUV,New,0,0,53113,39303,0.866,1.051,1,0.24,0.754,0.24,53.37,0,2,0,0,23,0.723,Credit Union,Direct,0.0,1,1,0,TN,5.9,129.3,3.85,1,1
2015,118,Subprime,584,604,87.2,12,17,1,0,3,0,1,27.0,40529,3377.42,Full-time Hourly,5,1,14233,48,13.41,384.74,5168,0.26,10978.32,Truck,Used,3,36312,19880,6212,0.716,1.767,1,0.114,0.307,0.114,29.88,0,0,1,0,7,0.904,Captive (OEM),Dealer,0.88,0,0,0,FL,6.4,126.9,5.41,1,1
2015,117,Near Prime,639,638,70.0,3,8,1,2,0,0,0,,49355,4112.92,Full-time Salaried,19,1,10117,48,11.99,266.37,4323,0.29,5889.47,Electric,Used,5,65745,14908,14908,0.679,0.395,0,0.065,0.103,0.065,31.97,0,0,0,0,0,1.195,Credit Union,Online,0.0,0,0,0,CO,5.9,126.1,4.91,0,0
2016,103,Prime,683,709,82.3,0,9,3,0,0,0,0,,93215,7767.92,Full-time Hourly,4,2,5000,72,1.9,73.53,925,0.19,3481.83,Sedan,Used,12,106392,4873,4873,1.026,0.715,0,0.009,0.033,0.009,36.45,0,2,0,60,22,1.056,Credit Union,Dealer,1.54,1,1,0,GA,6.0,127.5,6.43,0,0
2021,41,Subprime,603,575,98.6,23,13,0,0,0,0,1,35.0,54042,4503.5,Full-time Salaried,5,1,49152,72,18.03,1121.88,5386,0.1,21142.21,Coupe,New,0,0,53863,28008,0.913,0.755,0,0.249,0.663,0.249,37.77,1,0,0,0,18,0.825,Bank,Online,0.0,1,0,0,TX,6.7,114.6,3.88,0,0
2017,88,Super Prime,771,797,88.7,13,14,1,1,0,0,0,,165069,13755.75,Contract/Gig,0,2,10063,48,1.9,217.88,2288,0.19,9097.1,Electric,Used,11,101090,12045,12045,0.835,0.755,0,0.016,0.039,0.016,29.08,1,0,0,15,36,1.085,Non-Captive Finance Co.,Dealer,0.57,1,0,0,NY,4.0,121.9,8.37,0,0
2019,67,Super Prime,759,748,58.3,13,3,2,2,0,1,3,38.0,112647,9387.25,Full-time Salaried,5,1,25533,72,3.2,390.23,4795,0.17,11749.47,Sedan,New,0,0,28208,7052,0.905,1.666,1,0.042,0.14,0.042,41.34,3,0,0,15,17,1.028,Credit Union,Dealer,0.26,0,1,0,TX,5.4,127.9,8.13,0,0
2019,69,Subprime,609,622,98.6,7,14,1,0,0,0,0,,48753,4062.75,Full-time Salaried,9,1,5000,84,11.44,86.77,1697,0.29,4002.96,Sedan,Used,12,174132,5855,5855,0.854,0.684,0,0.021,0.046,0.021,26.88,0,0,0,0,15,0.775,Non-Captive Finance Co.,Direct,0.0,0,0,0,MO,5.2,101.5,4.08,0,0
2020,60,Subprime,589,619,82.7,14,11,0,2,1,0,0,,51778,4314.83,Full-time Hourly,7,1,60560,60,18.44,1552.36,26925,0.3,34924.41,Luxury,New,0,0,89753,17950,0.675,1.946,1,0.36,0.964,0.36,39.84,0,1,2,0,5,0.844,Bank,Direct,0.0,0,0,0,CA,3.6,128.1,3.75,0,0
2017,85,Subprime,584,563,54.0,2,9,1,5,0,0,0,,50330,4194.17,Contract/Gig,1,1,69511,84,14.54,1323.46,7914,0.11,51223.71,SUV,New,0,0,71954,14390,0.966,3.56,1,0.316,0.511,0.316,55.42,0,1,0,0,4,0.727,Non-Captive Finance Co.,Dealer,1.14,0,0,0,TX,3.9,131.0,4.37,0,0
2021,38,Near Prime,651,666,100.0,24,16,0,0,0,0,2,37.0,64793,5399.42,Full-time Hourly,2,1,51360,60,8.11,1044.1,1972,0.04,39016.1,Coupe,New,0,0,49320,25646,1.041,1.521,1,0.193,0.572,0.193,38.95,1,0,0,0,24,1.115,Bank,Dealer,1.67,1,0,0,MD,7.1,133.5,5.29,0,0
2022,26,Near Prime,646,659,83.3,12,3,1,1,1,0,0,,41102,3425.17,Contract/Gig,2,1,6163,48,7.22,148.21,1392,0.18,5291.11,Sedan,Used,5,41160,7735,6188,0.797,0.855,0,0.043,0.1,0.043,30.64,0,1,0,120,9,1.097,Non-Captive Finance Co.,Dealer,0.77,1,1,0,TX,7.9,91.1,4.44,1,1
